Step,True_Label,Top1,Top2,Top3,nDCG@3,Hit@3
842,34,19,39,37,0.0,0
843,24,15,28,5,0.0,0
844,24,5,39,1,0.0,0
845,3,41,15,29,0.0,0
846,10,37,27,28,0.0,0
847,28,10,37,28,0.49999999949999996,1
848,18,10,6,24,0.0,0
849,22,37,1,29,0.0,0
850,23,37,14,19,0.0,0
851,28,28,10,16,0.9999999989999999,1
852,25,26,25,1,0.6309297529405278,1
853,6,29,37,5,0.0,0
854,16,16,27,29,0.9999999989999999,1
855,38,14,26,29,0.0,0
856,10,41,10,18,0.6309297529405278,1
857,28,29,10,39,0.0,0
858,17,14,37,5,0.0,0
859,8,10,20,24,0.0,0
860,24,1,39,4,0.0,0
861,39,37,6,23,0.0,0
862,38,29,37,5,0.0,0
863,30,29,25,37,0.0,0
864,37,19,32,1,0.0,0
865,8,10,28,37,0.0,0
866,24,1,10,25,0.0,0
867,38,37,15,25,0.0,0
868,10,41,6,10,0.49999999949999996,1
869,24,5,29,40,0.0,0
870,24,41,33,24,0.49999999949999996,1
871,8,40,8,24,0.6309297529405278,1
872,21,29,16,28,0.0,0
873,24,41,37,28,0.0,0
874,34,37,41,29,0.0,0
875,23,37,29,1,0.0,0
876,5,2,10,28,0.0,0
877,2,19,10,2,0.49999999949999996,1
878,24,37,19,10,0.0,0
879,25,41,26,15,0.0,0
880,38,14,5,1,0.0,0
881,26,37,26,0,0.6309297529405278,1
882,28,15,29,28,0.49999999949999996,1
883,24,5,1,10,0.0,0
884,24,10,28,1,0.0,0
885,10,41,29,28,0.0,0
886,24,25,40,26,0.0,0
887,40,4,29,6,0.0,0
888,15,26,5,20,0.0,0
889,18,0,6,14,0.0,0
890,24,29,19,20,0.0,0
891,30,29,37,13,0.0,0
892,16,29,32,37,0.0,0
893,38,41,5,28,0.0,0
894,23,41,37,29,0.0,0
895,24,29,20,28,0.0,0
896,34,37,33,6,0.0,0
897,30,29,31,1,0.0,0
898,38,37,29,1,0.0,0
899,4,4,26,37,0.9999999989999999,1
900,30,24,10,5,0.0,0
901,22,37,5,14,0.0,0
902,3,14,0,10,0.0,0
903,24,41,24,10,0.6309297529405278,1
904,24,41,3,4,0.0,0
905,24,1,33,28,0.0,0
906,33,37,41,32,0.0,0
907,36,10,29,36,0.49999999949999996,1
908,17,29,28,31,0.0,0
909,22,10,20,19,0.0,0
910,12,0,12,41,0.6309297529405278,1
911,35,41,37,28,0.0,0
912,38,15,23,2,0.0,0
913,18,1,28,29,0.0,0
914,31,41,0,29,0.0,0
915,38,37,5,1,0.0,0
916,38,29,27,31,0.0,0
917,24,41,5,10,0.0,0
918,12,37,13,1,0.0,0
919,38,1,14,30,0.0,0
920,10,40,7,28,0.0,0
921,38,1,37,14,0.0,0
922,6,15,28,40,0.0,0
923,18,3,41,29,0.0,0
924,3,29,5,14,0.0,0
925,38,1,29,40,0.0,0
926,24,41,29,6,0.0,0
927,33,4,16,41,0.0,0
928,21,5,37,1,0.0,0
929,24,37,26,10,0.0,0
930,13,13,31,14,0.9999999989999999,1
931,38,10,37,29,0.0,0
932,28,39,14,26,0.0,0
933,38,40,13,1,0.0,0
934,4,37,29,32,0.0,0
935,30,29,37,1,0.0,0
936,6,28,6,2,0.6309297529405278,1
937,40,27,29,40,0.49999999949999996,1
938,38,37,6,33,0.0,0
939,18,37,10,5,0.0,0
940,5,13,37,15,0.0,0
941,22,41,37,14,0.0,0
942,37,37,14,0,0.9999999989999999,1
943,16,28,12,1,0.0,0
944,10,33,5,32,0.0,0
945,5,37,0,1,0.0,0
946,24,41,26,28,0.0,0
947,10,1,15,10,0.49999999949999996,1
948,6,41,15,16,0.0,0
949,20,10,29,25,0.0,0
950,24,37,29,1,0.0,0
951,32,28,5,1,0.0,0
952,15,26,14,16,0.0,0
953,36,10,15,28,0.0,0
954,32,29,37,31,0.0,0
955,5,27,3,29,0.0,0
956,4,1,28,20,0.0,0
957,24,41,26,14,0.0,0
958,10,5,32,31,0.0,0
959,40,35,4,0,0.0,0
960,38,4,27,3,0.0,0
961,2,14,37,4,0.0,0
962,2,33,5,37,0.0,0
963,38,0,31,37,0.0,0
964,24,24,20,10,0.9999999989999999,1
965,28,15,29,20,0.0,0
966,10,37,20,5,0.0,0
967,10,41,10,18,0.6309297529405278,1
968,34,41,37,28,0.0,0
969,22,14,29,37,0.0,0
970,30,19,2,1,0.0,0
971,38,37,29,1,0.0,0
972,34,1,37,5,0.0,0
973,38,37,26,10,0.0,0
974,6,6,41,28,0.9999999989999999,1
975,24,6,40,3,0.0,0
976,24,29,19,25,0.0,0
977,24,10,24,15,0.6309297529405278,1
978,34,29,37,10,0.0,0
979,3,29,5,1,0.0,0
980,37,29,1,6,0.0,0
981,10,41,6,10,0.49999999949999996,1
982,24,37,41,26,0.0,0
983,24,37,16,5,0.0,0
984,24,37,6,1,0.0,0
985,17,28,13,20,0.0,0
986,8,24,10,37,0.0,0
987,22,10,26,37,0.0,0
988,25,37,29,26,0.0,0
989,38,16,2,12,0.0,0
990,39,10,37,1,0.0,0
991,36,0,31,1,0.0,0
992,29,29,37,17,0.9999999989999999,1
993,26,4,33,14,0.0,0
994,30,10,29,23,0.0,0
995,12,15,28,14,0.0,0
996,38,29,27,16,0.0,0
997,38,37,29,10,0.0,0
998,24,19,41,28,0.0,0
999,27,12,27,16,0.6309297529405278,1
1000,10,37,1,19,0.0,0
1001,24,14,37,1,0.0,0
1002,34,37,26,15,0.0,0
1003,5,13,5,40,0.6309297529405278,1
1004,24,37,31,19,0.0,0
1005,13,41,29,14,0.0,0
1006,30,37,25,0,0.0,0
1007,5,29,31,28,0.0,0
1008,36,10,1,6,0.0,0
1009,30,30,10,36,0.9999999989999999,1
1010,11,37,41,10,0.0,0
1011,24,3,33,37,0.0,0
1012,41,10,5,31,0.0,0
1013,28,41,12,26,0.0,0
1014,10,28,15,27,0.0,0
1015,34,20,6,40,0.0,0
1016,24,28,20,26,0.0,0
1017,10,28,15,25,0.0,0
1018,30,41,29,37,0.0,0
1019,38,15,19,12,0.0,0
1020,5,37,10,40,0.0,0
1021,24,41,37,6,0.0,0
1022,38,37,29,10,0.0,0
1023,20,33,40,11,0.0,0
1024,18,37,10,5,0.0,0
1025,40,29,37,15,0.0,0
1026,21,37,5,31,0.0,0
1027,31,31,37,9,0.9999999989999999,1
1028,25,41,25,24,0.6309297529405278,1
1029,37,29,5,31,0.0,0
1030,37,29,37,0,0.6309297529405278,1
1031,14,29,28,37,0.0,0
1032,34,4,37,0,0.0,0
1033,24,41,26,5,0.0,0
1034,19,19,15,28,0.9999999989999999,1
1035,34,29,37,4,0.0,0
1036,24,26,4,32,0.0,0
1037,34,14,37,28,0.0,0
1038,24,26,25,10,0.0,0
1039,34,41,37,15,0.0,0
1040,13,37,5,1,0.0,0
1041,3,37,29,1,0.0,0
1042,38,0,1,29,0.0,0
1043,24,41,16,20,0.0,0
1044,10,14,37,29,0.0,0
1045,24,41,4,14,0.0,0
1046,34,29,14,10,0.0,0
1047,38,6,37,14,0.0,0
1048,18,14,37,19,0.0,0
1049,22,37,5,32,0.0,0
1050,17,37,3,1,0.0,0
1051,35,6,28,14,0.0,0
1052,10,0,14,41,0.0,0
1053,32,14,1,20,0.0,0
1054,24,15,3,28,0.0,0
1055,3,37,10,28,0.0,0
1056,33,24,5,3,0.0,0
1057,38,37,1,14,0.0,0
1058,38,32,38,37,0.6309297529405278,1
1059,27,37,10,27,0.49999999949999996,1
1060,11,14,1,37,0.0,0
1061,21,10,37,16,0.0,0
1062,33,37,14,0,0.0,0
1063,38,5,16,0,0.0,0
1064,30,10,20,23,0.0,0
1065,24,41,28,3,0.0,0
1066,30,37,0,7,0.0,0
1067,29,10,29,5,0.6309297529405278,1
1068,24,28,10,20,0.0,0
1069,25,41,37,33,0.0,0
1070,24,26,0,6,0.0,0
1071,2,19,28,29,0.0,0
1072,34,37,29,31,0.0,0
1073,38,37,29,5,0.0,0
1074,28,29,37,14,0.0,0
1075,30,26,37,0,0.0,0
1076,39,6,28,14,0.0,0
1077,30,37,29,33,0.0,0
1078,3,10,14,37,0.0,0
1079,38,1,37,41,0.0,0
1080,39,3,41,39,0.49999999949999996,1
1081,5,5,10,1,0.9999999989999999,1
1082,27,20,28,5,0.0,0
1083,40,37,19,15,0.0,0
1084,18,14,37,29,0.0,0
1085,24,19,32,29,0.0,0
1086,17,37,29,5,0.0,0
1087,0,0,37,32,0.9999999989999999,1
1088,24,37,14,6,0.0,0
1089,30,13,29,10,0.0,0
1090,16,5,31,16,0.49999999949999996,1
1091,41,20,35,26,0.0,0
1092,5,37,1,29,0.0,0
1093,15,31,37,1,0.0,0
1094,34,5,37,10,0.0,0
1095,38,37,16,0,0.0,0
1096,25,37,31,0,0.0,0
1097,22,37,28,20,0.0,0
1098,10,41,10,2,0.6309297529405278,1
1099,26,29,1,31,0.0,0
1100,38,28,1,37,0.0,0
1101,38,27,1,5,0.0,0
1102,6,37,14,26,0.0,0
1103,17,27,41,2,0.0,0
1104,24,3,39,28,0.0,0
1105,36,37,1,33,0.0,0
1106,26,37,28,5,0.0,0
1107,33,3,23,37,0.0,0
1108,38,31,13,3,0.0,0
1109,37,26,6,16,0.0,0
1110,18,37,1,14,0.0,0
1111,24,5,28,41,0.0,0
1112,28,2,1,29,0.0,0
1113,5,41,5,24,0.6309297529405278,1
1114,33,29,37,14,0.0,0
1115,23,1,19,29,0.0,0
1116,16,37,1,14,0.0,0
1117,24,28,33,5,0.0,0
1118,24,41,5,1,0.0,0
1119,11,41,28,29,0.0,0
1120,6,37,1,29,0.0,0
1121,33,37,29,5,0.0,0
1122,38,10,13,37,0.0,0
1123,1,5,41,16,0.0,0
1124,24,20,10,41,0.0,0
1125,37,0,3,28,0.0,0
1126,24,29,19,24,0.49999999949999996,1
1127,10,29,37,5,0.0,0
1128,29,29,37,10,0.9999999989999999,1
1129,38,41,6,33,0.0,0
1130,38,29,27,5,0.0,0
1131,28,15,1,13,0.0,0
1132,24,28,26,2,0.0,0
1133,2,37,2,24,0.6309297529405278,1
1134,26,29,0,5,0.0,0
1135,24,41,28,10,0.0,0
1136,19,32,26,37,0.0,0
1137,10,29,5,6,0.0,0
1138,36,37,28,1,0.0,0
1139,2,29,19,5,0.0,0
1140,38,40,11,15,0.0,0
1141,33,6,10,33,0.49999999949999996,1
1142,10,37,39,23,0.0,0
1143,10,4,33,32,0.0,0
1144,24,37,29,26,0.0,0
1145,40,14,33,26,0.0,0
1146,24,10,5,24,0.49999999949999996,1
1147,34,37,5,10,0.0,0
1148,39,29,37,0,0.0,0
1149,14,37,0,31,0.0,0
1150,24,19,5,26,0.0,0
1151,15,5,26,0,0.0,0
1152,38,16,41,5,0.0,0
1153,38,37,27,13,0.0,0
1154,28,28,20,12,0.9999999989999999,1
1155,34,37,41,5,0.0,0
1156,8,24,26,5,0.0,0
1157,24,41,26,4,0.0,0
1158,38,29,37,0,0.0,0
1159,39,14,37,25,0.0,0
1160,40,41,32,28,0.0,0
1161,20,27,1,37,0.0,0
1162,17,14,10,29,0.0,0
1163,16,37,28,2,0.0,0
1164,24,20,37,39,0.0,0
1165,22,1,14,16,0.0,0
1166,17,37,32,10,0.0,0
1167,23,26,23,10,0.6309297529405278,1
1168,38,14,0,29,0.0,0
1169,16,14,2,20,0.0,0
1170,10,41,20,26,0.0,0
1171,15,41,10,18,0.0,0
1172,36,1,40,37,0.0,0
1173,22,5,9,10,0.0,0
1174,9,37,4,32,0.0,0
1175,5,37,0,13,0.0,0
1176,24,41,29,6,0.0,0
1177,3,41,26,37,0.0,0
1178,21,37,32,27,0.0,0
1179,4,37,6,5,0.0,0
1180,10,29,5,15,0.0,0
1181,12,1,28,15,0.0,0
1182,38,16,18,12,0.0,0
1183,23,37,1,28,0.0,0
1184,32,37,32,14,0.6309297529405278,1
1185,15,6,37,1,0.0,0
1186,35,28,3,29,0.0,0
1187,21,1,29,10,0.0,0
1188,9,37,14,40,0.0,0
1189,16,14,16,23,0.6309297529405278,1
1190,34,37,15,32,0.0,0
1191,10,1,28,29,0.0,0
1192,10,41,6,26,0.0,0
1193,10,20,28,10,0.49999999949999996,1
1194,24,1,3,29,0.0,0
1195,38,37,29,0,0.0,0
1196,24,41,39,37,0.0,0
1197,17,37,29,28,0.0,0
1198,22,29,37,5,0.0,0
1199,28,29,16,39,0.0,0
1200,23,5,37,0,0.0,0
1201,21,37,10,5,0.0,0
1202,6,16,26,39,0.0,0
1203,2,6,11,37,0.0,0
1204,37,27,5,0,0.0,0
1205,30,37,28,29,0.0,0
1206,22,29,10,37,0.0,0
1207,33,40,28,10,0.0,0
1208,22,37,27,1,0.0,0
1209,40,33,16,10,0.0,0
1210,5,41,15,14,0.0,0
1211,24,26,5,16,0.0,0
1212,21,4,41,28,0.0,0
1213,39,29,37,5,0.0,0
1214,2,37,40,1,0.0,0
1215,24,29,37,32,0.0,0
1216,24,25,16,24,0.49999999949999996,1
1217,24,41,25,28,0.0,0
1218,10,37,5,29,0.0,0
1219,24,41,4,14,0.0,0
1220,3,37,14,10,0.0,0
1221,2,33,37,1,0.0,0
1222,23,37,1,29,0.0,0
1223,32,37,29,0,0.0,0
1224,24,1,37,26,0.0,0
1225,36,32,5,24,0.0,0
1226,24,24,20,10,0.9999999989999999,1
1227,24,37,41,28,0.0,0
1228,26,29,32,10,0.0,0
1229,36,37,28,5,0.0,0
1230,38,5,18,14,0.0,0
1231,6,31,29,5,0.0,0
1232,10,37,41,6,0.0,0
1233,2,37,14,1,0.0,0
1234,22,37,11,6,0.0,0
1235,30,37,29,0,0.0,0
1236,30,10,37,20,0.0,0
1237,28,15,20,28,0.49999999949999996,1
1238,30,37,41,0,0.0,0
1239,3,29,0,1,0.0,0
1240,26,1,37,14,0.0,0
1241,24,14,4,31,0.0,0
1242,8,10,37,24,0.0,0
1243,6,33,32,41,0.0,0
1244,39,37,29,28,0.0,0
1245,18,29,26,41,0.0,0
1246,10,6,15,33,0.0,0
1247,30,6,10,14,0.0,0
1248,23,10,19,28,0.0,0
1249,22,37,29,5,0.0,0
1250,24,29,5,37,0.0,0
1251,25,26,20,28,0.0,0
1252,30,29,41,10,0.0,0
1253,18,0,20,31,0.0,0
1254,38,0,5,1,0.0,0
1255,22,37,10,41,0.0,0
1256,24,29,14,1,0.0,0
1257,24,41,26,27,0.0,0
1258,34,29,12,26,0.0,0
1259,39,5,37,19,0.0,0
1260,29,14,37,12,0.0,0
1261,24,5,27,28,0.0,0
1262,3,41,10,37,0.0,0
1263,24,41,20,33,0.0,0
1264,21,0,26,10,0.0,0
1265,1,5,37,28,0.0,0
1266,25,10,28,37,0.0,0
1267,26,37,40,10,0.0,0
1268,17,14,37,29,0.0,0
1269,12,37,26,29,0.0,0
1270,8,29,27,33,0.0,0
1271,40,33,20,32,0.0,0
1272,10,1,10,37,0.6309297529405278,1
1273,14,0,26,14,0.49999999949999996,1
1274,24,10,27,37,0.0,0
1275,18,37,5,0,0.0,0
1276,24,29,0,2,0.0,0
1277,16,41,25,26,0.0,0
1278,24,37,4,28,0.0,0
1279,10,5,29,32,0.0,0
1280,38,4,16,14,0.0,0
1281,19,0,28,39,0.0,0
1282,24,37,29,26,0.0,0
1283,36,26,37,14,0.0,0
1284,5,37,1,31,0.0,0
1285,0,37,10,5,0.0,0
1286,39,6,29,37,0.0,0
1287,24,20,25,5,0.0,0
1288,10,28,37,6,0.0,0
1289,24,26,37,41,0.0,0
1290,25,37,28,29,0.0,0
1291,24,20,26,25,0.0,0
1292,1,2,6,41,0.0,0
1293,4,4,37,6,0.9999999989999999,1
1294,38,37,29,31,0.0,0
1295,25,41,0,26,0.0,0
1296,13,31,29,32,0.0,0
1297,38,26,6,40,0.0,0
1298,38,37,5,28,0.0,0
1299,38,20,37,28,0.0,0
1300,5,28,1,5,0.49999999949999996,1
1301,24,39,5,25,0.0,0
1302,33,29,1,37,0.0,0
1303,13,37,32,31,0.0,0
1304,18,0,14,1,0.0,0
1305,36,40,24,25,0.0,0
1306,5,28,13,5,0.49999999949999996,1
1307,37,1,11,5,0.0,0
1308,28,37,0,28,0.49999999949999996,1
1309,34,14,0,29,0.0,0
1310,26,5,29,37,0.0,0
1311,6,4,20,1,0.0,0
1312,24,24,14,37,0.9999999989999999,1
1313,24,29,20,5,0.0,0
1314,5,37,28,29,0.0,0
1315,10,19,20,10,0.49999999949999996,1
1316,37,14,37,10,0.6309297529405278,1
1317,3,26,27,38,0.0,0
1318,14,14,41,27,0.9999999989999999,1
1319,38,26,29,27,0.0,0
1320,10,10,5,6,0.9999999989999999,1
1321,24,5,24,20,0.6309297529405278,1
1322,24,24,20,41,0.9999999989999999,1
1323,34,37,29,10,0.0,0
1324,16,31,1,19,0.0,0
1325,12,37,14,28,0.0,0
1326,20,41,5,37,0.0,0
1327,3,1,16,37,0.0,0
1328,6,41,26,20,0.0,0
1329,20,20,10,28,0.9999999989999999,1
1330,2,41,37,20,0.0,0
1331,10,37,33,24,0.0,0
1332,38,29,27,28,0.0,0
1333,33,29,19,40,0.0,0
1334,41,37,14,33,0.0,0
1335,10,37,24,28,0.0,0
1336,28,10,37,31,0.0,0
1337,18,28,37,29,0.0,0
1338,29,0,29,14,0.6309297529405278,1
1339,24,28,41,20,0.0,0
1340,15,37,14,29,0.0,0
1341,21,14,29,37,0.0,0
1342,3,37,40,1,0.0,0
1343,28,37,5,10,0.0,0
1344,24,0,1,29,0.0,0
1345,38,5,31,37,0.0,0
1346,27,37,41,20,0.0,0
1347,24,5,39,33,0.0,0
1348,38,15,19,41,0.0,0
1349,27,37,33,40,0.0,0
1350,8,37,29,1,0.0,0
1351,34,37,14,29,0.0,0
1352,10,14,6,15,0.0,0
1353,14,29,37,19,0.0,0
1354,29,41,26,20,0.0,0
1355,14,41,37,28,0.0,0
1356,8,28,40,10,0.0,0
1357,24,16,15,37,0.0,0
1358,1,0,14,1,0.49999999949999996,1
1359,38,14,26,37,0.0,0
1360,3,29,10,14,0.0,0
1361,38,29,14,1,0.0,0
1362,27,37,29,1,0.0,0
1363,37,41,37,6,0.6309297529405278,1
1364,34,14,10,26,0.0,0
1365,10,0,14,27,0.0,0
1366,24,1,6,40,0.0,0
1367,8,26,10,0,0.0,0
1368,10,10,29,5,0.9999999989999999,1
1369,10,37,28,23,0.0,0
1370,17,37,19,32,0.0,0
1371,21,6,37,5,0.0,0
1372,41,37,6,19,0.0,0
1373,24,17,40,41,0.0,0
1374,10,41,40,35,0.0,0
1375,24,5,40,33,0.0,0
1376,30,41,15,29,0.0,0
1377,2,37,14,1,0.0,0
1378,16,14,6,29,0.0,0
1379,24,29,24,10,0.6309297529405278,1
1380,38,1,29,37,0.0,0
1381,15,37,28,33,0.0,0
1382,16,24,29,39,0.0,0
1383,28,16,10,29,0.0,0
1384,36,29,14,10,0.0,0
1385,24,41,26,20,0.0,0
1386,10,37,33,28,0.0,0
1387,38,28,5,37,0.0,0
1388,24,13,33,1,0.0,0
1389,10,37,19,10,0.49999999949999996,1
1390,3,27,37,33,0.0,0
1391,3,37,14,28,0.0,0
1392,24,14,4,29,0.0,0
1393,25,5,41,12,0.0,0
1394,33,37,5,31,0.0,0
1395,2,33,6,27,0.0,0
1396,33,26,41,3,0.0,0
1397,24,5,16,24,0.49999999949999996,1
1398,24,37,29,9,0.0,0
1399,21,37,28,33,0.0,0
1400,25,37,1,5,0.0,0
1401,41,12,27,16,0.0,0
1402,10,28,27,20,0.0,0
1403,24,37,14,33,0.0,0
1404,22,37,1,10,0.0,0
1405,10,37,1,14,0.0,0
1406,2,3,5,2,0.49999999949999996,1
1407,38,14,37,27,0.0,0
1408,10,26,20,41,0.0,0
1409,24,28,37,5,0.0,0
1410,8,20,10,2,0.0,0
1411,34,0,37,14,0.0,0
1412,5,28,10,20,0.0,0
1413,33,10,1,37,0.0,0
1414,0,29,1,14,0.0,0
1415,19,37,14,1,0.0,0
1416,27,29,10,5,0.0,0
1417,23,37,29,5,0.0,0
1418,38,5,16,10,0.0,0
1419,26,37,29,19,0.0,0
1420,7,14,29,0,0.0,0
1421,34,29,14,10,0.0,0
1422,35,37,3,29,0.0,0
1423,25,1,0,40,0.0,0
1424,3,37,28,33,0.0,0
1425,18,1,37,26,0.0,0
1426,38,41,15,0,0.0,0
1427,13,29,37,10,0.0,0
1428,23,23,2,37,0.9999999989999999,1
1429,3,37,1,29,0.0,0
1430,10,1,37,21,0.0,0
1431,24,29,40,30,0.0,0
1432,34,37,26,20,0.0,0
1433,15,6,14,41,0.0,0
1434,24,41,28,33,0.0,0
1435,6,14,37,24,0.0,0
1436,35,41,37,14,0.0,0
1437,5,29,26,14,0.0,0
1438,38,2,14,29,0.0,0
1439,26,29,37,31,0.0,0
1440,38,16,33,37,0.0,0
1441,34,29,10,1,0.0,0
1442,10,28,27,15,0.0,0
1443,38,5,37,33,0.0,0
1444,15,6,32,15,0.49999999949999996,1
1445,38,37,28,10,0.0,0
1446,21,3,11,26,0.0,0
1447,24,14,29,1,0.0,0
1448,16,37,1,33,0.0,0
1449,30,10,29,25,0.0,0
1450,0,6,12,15,0.0,0
1451,2,37,29,40,0.0,0
1452,25,15,1,33,0.0,0
1453,13,41,31,14,0.0,0
1454,25,37,29,32,0.0,0
1455,10,29,5,40,0.0,0
1456,11,3,5,35,0.0,0
1457,20,29,19,37,0.0,0
1458,10,26,10,24,0.6309297529405278,1
1459,28,40,4,26,0.0,0
1460,5,14,26,32,0.0,0
1461,24,41,26,24,0.49999999949999996,1
1462,26,37,5,28,0.0,0
1463,32,16,10,28,0.0,0
1464,33,29,32,37,0.0,0
1465,15,20,40,37,0.0,0
1466,30,29,0,37,0.0,0
1467,37,26,14,16,0.0,0
1468,24,41,4,26,0.0,0
1469,38,37,41,28,0.0,0
1470,40,27,24,26,0.0,0
1471,24,10,5,20,0.0,0
1472,24,20,3,5,0.0,0
1473,26,25,1,24,0.0,0
1474,15,14,29,0,0.0,0
1475,25,10,33,40,0.0,0
1476,0,14,16,5,0.0,0
1477,10,40,29,37,0.0,0
1478,17,29,31,37,0.0,0
1479,26,41,26,4,0.6309297529405278,1
1480,34,29,13,0,0.0,0
1481,10,35,37,1,0.0,0
1482,29,29,28,37,0.9999999989999999,1
1483,28,6,40,29,0.0,0
1484,22,1,10,31,0.0,0
1485,30,29,37,0,0.0,0
1486,8,10,37,5,0.0,0
1487,24,41,37,2,0.0,0
1488,24,37,5,31,0.0,0
1489,16,26,41,39,0.0,0
1490,24,29,1,31,0.0,0
1491,27,37,29,1,0.0,0
1492,38,29,35,33,0.0,0
1493,36,37,10,24,0.0,0
1494,16,37,14,41,0.0,0
1495,16,29,1,33,0.0,0
1496,24,41,25,1,0.0,0
1497,16,23,1,7,0.0,0
1498,24,14,26,28,0.0,0
1499,33,5,14,37,0.0,0
1500,24,26,41,19,0.0,0
1501,17,29,14,26,0.0,0
1502,5,16,15,5,0.49999999949999996,1
1503,5,1,37,26,0.0,0
1504,38,37,27,26,0.0,0
1505,30,37,10,5,0.0,0
1506,24,38,28,26,0.0,0
1507,30,10,28,37,0.0,0
1508,29,29,14,1,0.9999999989999999,1
1509,34,33,41,28,0.0,0
1510,24,28,37,16,0.0,0
1511,24,37,1,28,0.0,0
1512,10,41,15,19,0.0,0
1513,16,41,10,18,0.0,0
1514,31,31,29,1,0.9999999989999999,1
1515,24,37,1,14,0.0,0
1516,18,37,29,23,0.0,0
1517,24,20,4,24,0.49999999949999996,1
1518,24,5,26,41,0.0,0
1519,24,29,5,10,0.0,0
1520,31,4,0,29,0.0,0
1521,38,37,10,5,0.0,0
1522,6,37,14,26,0.0,0
1523,24,37,10,20,0.0,0
1524,30,19,29,41,0.0,0
1525,35,38,18,35,0.49999999949999996,1
1526,10,5,37,28,0.0,0
1527,20,20,10,24,0.9999999989999999,1
1528,11,41,6,0,0.0,0
1529,5,15,37,10,0.0,0
1530,36,10,26,24,0.0,0
1531,12,37,29,26,0.0,0
1532,6,26,41,27,0.0,0
1533,41,29,1,5,0.0,0
1534,4,40,33,14,0.0,0
1535,24,29,14,1,0.0,0
1536,30,1,39,37,0.0,0
1537,9,40,1,35,0.0,0
1538,30,27,31,29,0.0,0
1539,10,19,10,25,0.6309297529405278,1
1540,18,37,41,10,0.0,0
1541,5,37,28,39,0.0,0
1542,14,28,37,27,0.0,0
1543,33,29,40,33,0.49999999949999996,1
1544,29,10,41,29,0.49999999949999996,1
1545,10,37,5,39,0.0,0
1546,16,37,5,1,0.0,0
1547,38,37,1,33,0.0,0
1548,38,1,29,13,0.0,0
1549,38,1,10,14,0.0,0
1550,10,29,31,40,0.0,0
1551,10,37,5,10,0.49999999949999996,1
1552,10,40,17,33,0.0,0
1553,25,37,26,28,0.0,0
1554,41,29,37,5,0.0,0
1555,8,0,26,19,0.0,0
1556,5,41,26,37,0.0,0
1557,14,14,15,19,0.9999999989999999,1
1558,30,37,29,5,0.0,0
1559,13,1,10,31,0.0,0
1560,10,37,10,6,0.6309297529405278,1
1561,13,29,37,10,0.0,0
1562,21,37,5,10,0.0,0
1563,35,19,26,37,0.0,0
1564,2,37,15,28,0.0,0
1565,10,14,37,32,0.0,0
1566,2,23,19,3,0.0,0
1567,6,37,1,33,0.0,0
1568,22,41,37,13,0.0,0
1569,40,41,14,4,0.0,0
1570,38,1,10,28,0.0,0
1571,24,29,14,37,0.0,0
1572,38,37,1,28,0.0,0
1573,33,10,33,29,0.6309297529405278,1
1574,22,29,37,14,0.0,0
1575,24,27,32,37,0.0,0
1576,32,28,29,5,0.0,0
1577,11,19,37,14,0.0,0
1578,15,28,41,37,0.0,0
1579,15,37,29,31,0.0,0
1580,24,20,19,10,0.0,0
1581,25,28,0,37,0.0,0
1582,36,1,37,10,0.0,0
1583,8,10,40,28,0.0,0
1584,5,41,26,37,0.0,0
1585,38,37,0,28,0.0,0
1586,10,4,5,31,0.0,0
1587,14,31,29,17,0.0,0
1588,34,37,14,5,0.0,0
1589,33,6,15,33,0.49999999949999996,1
1590,28,26,28,19,0.6309297529405278,1
1591,15,5,0,1,0.0,0
1592,31,37,6,28,0.0,0
1593,33,33,40,32,0.9999999989999999,1
1594,17,14,37,17,0.49999999949999996,1
1595,5,41,10,18,0.0,0
1596,5,37,20,10,0.0,0
1597,15,28,15,37,0.6309297529405278,1
1598,40,29,33,3,0.0,0
1599,28,20,5,28,0.49999999949999996,1
1600,13,29,1,37,0.0,0
1601,24,37,24,5,0.6309297529405278,1
1602,38,37,29,5,0.0,0
1603,38,26,12,37,0.0,0
1604,22,29,37,28,0.0,0
1605,20,0,1,29,0.0,0
1606,13,13,19,14,0.9999999989999999,1
1607,38,29,31,37,0.0,0
1608,10,10,37,28,0.9999999989999999,1
1609,17,10,29,41,0.0,0
1610,24,14,28,1,0.0,0
1611,10,32,14,37,0.0,0
1612,35,37,28,20,0.0,0
1613,26,26,5,40,0.9999999989999999,1
1614,41,5,20,14,0.0,0
1615,11,28,37,6,0.0,0
1616,22,32,10,14,0.0,0
1617,6,41,6,37,0.6309297529405278,1
1618,8,10,31,5,0.0,0
1619,34,41,37,28,0.0,0
1620,17,10,37,14,0.0,0
1621,30,29,37,10,0.0,0
1622,17,16,5,26,0.0,0
1623,32,39,3,37,0.0,0
1624,12,14,37,35,0.0,0
1625,37,37,5,29,0.9999999989999999,1
1626,27,27,12,15,0.9999999989999999,1
1627,41,15,27,16,0.0,0
1628,22,37,10,28,0.0,0
1629,25,41,27,5,0.0,0
1630,28,41,28,15,0.6309297529405278,1
1631,12,37,1,29,0.0,0
1632,25,29,10,32,0.0,0
1633,24,24,15,5,0.9999999989999999,1
1634,38,26,13,37,0.0,0
1635,34,37,5,26,0.0,0
1636,2,10,41,28,0.0,0
1637,33,1,26,5,0.0,0
1638,20,28,37,29,0.0,0
1639,5,14,26,10,0.0,0
