Step,True_Label,Action,Reward,Cumulative
1360,3,38,0,168
1361,38,14,0,168
1362,27,20,0,168
1363,37,38,0,168
1364,34,38,0,168
1365,10,35,0,168
1366,24,28,0,168
1367,8,38,0,168
1368,10,24,0,168
1369,10,10,1,169
1370,17,18,0,169
1371,21,38,0,169
1372,41,38,0,169
1373,24,24,1,170
1374,10,10,1,171
1375,24,24,1,172
1376,30,28,0,172
1377,2,10,0,172
1378,16,38,0,172
1379,24,24,1,173
1380,38,24,0,173
1381,15,10,0,173
1382,16,22,0,173
1383,28,31,0,173
1384,36,10,0,173
1385,24,10,0,173
1386,10,38,0,173
1387,38,38,1,174
1388,24,13,0,174
1389,10,10,1,175
1390,3,38,0,175
1391,3,10,0,175
1392,24,2,0,175
1393,25,38,0,175
1394,33,26,0,175
1395,2,10,0,175
1396,33,24,0,175
1397,24,9,0,175
1398,24,18,0,175
1399,21,10,0,175
1400,25,38,0,175
1401,41,38,0,175
1402,10,28,0,175
1403,24,24,1,176
1404,22,10,0,176
1405,10,10,1,177
1406,2,10,0,177
1407,38,36,0,177
1408,10,24,0,177
1409,24,28,0,177
1410,8,29,0,177
1411,34,29,0,177
1412,5,36,0,177
1413,33,10,0,177
1414,0,3,0,177
1415,19,34,0,177
1416,27,38,0,177
1417,23,22,0,177
1418,38,38,1,178
1419,26,5,0,178
1420,7,35,0,178
1421,34,33,0,178
1422,35,41,0,178
1423,25,10,0,178
1424,3,15,0,178
1425,18,10,0,178
1426,38,22,0,178
1427,13,5,0,178
1428,23,14,0,178
1429,3,10,0,178
1430,10,38,0,178
1431,24,10,0,178
1432,34,34,1,179
1433,15,26,0,179
1434,24,24,1,180
1435,6,40,0,180
1436,35,24,0,180
1437,5,23,0,180
1438,38,13,0,180
1439,26,10,0,180
1440,38,37,0,180
1441,34,15,0,180
1442,10,36,0,180
1443,38,32,0,180
1444,15,7,0,180
1445,38,6,0,180
1446,21,30,0,180
1447,24,10,0,180
1448,16,24,0,180
1449,30,10,0,180
1450,0,2,0,180
1451,2,28,0,180
1452,25,17,0,180
1453,13,38,0,180
1454,25,24,0,180
1455,10,3,0,180
1456,11,10,0,180
1457,20,28,0,180
1458,10,19,0,180
1459,28,32,0,180
1460,5,12,0,180
1461,24,24,1,181
1462,26,32,0,181
1463,32,10,0,181
1464,33,3,0,181
1465,15,5,0,181
1466,30,16,0,181
1467,37,2,0,181
1468,24,36,0,181
1469,38,24,0,181
1470,40,24,0,181
1471,24,28,0,181
1472,24,24,1,182
1473,26,33,0,182
1474,15,25,0,182
1475,25,24,0,182
1476,0,1,0,182
1477,10,37,0,182
1478,17,2,0,182
1479,26,29,0,182
1480,34,16,0,182
1481,10,9,0,182
1482,29,24,0,182
1483,28,2,0,182
1484,22,10,0,182
1485,30,2,0,182
1486,8,1,0,182
1487,24,24,1,183
1488,24,10,0,183
1489,16,31,0,183
1490,24,29,0,183
1491,27,33,0,183
1492,38,31,0,183
1493,36,17,0,183
1494,16,38,0,183
1495,16,28,0,183
1496,24,24,1,184
1497,16,22,0,184
1498,24,24,1,185
1499,33,38,0,185
1500,24,24,1,186
1501,17,30,0,186
1502,5,36,0,186
1503,5,14,0,186
1504,38,17,0,186
1505,30,24,0,186
1506,24,32,0,186
1507,30,38,0,186
1508,29,13,0,186
1509,34,10,0,186
1510,24,10,0,186
1511,24,21,0,186
1512,10,34,0,186
1513,16,0,0,186
1514,31,10,0,186
1515,24,22,0,186
1516,18,37,0,186
1517,24,24,1,187
1518,24,24,1,188
1519,24,40,0,188
1520,31,39,0,188
1521,38,38,1,189
1522,6,10,0,189
1523,24,28,0,189
1524,30,24,0,189
1525,35,34,0,189
1526,10,24,0,189
1527,20,26,0,189
1528,11,6,0,189
1529,5,38,0,189
1530,36,34,0,189
1531,12,39,0,189
1532,6,28,0,189
1533,41,22,0,189
1534,4,0,0,189
1535,24,24,1,190
1536,30,19,0,190
1537,9,10,0,190
1538,30,38,0,190
1539,10,24,0,190
1540,18,22,0,190
1541,5,24,0,190
1542,14,2,0,190
1543,33,24,0,190
1544,29,28,0,190
1545,10,10,1,191
1546,16,10,0,191
1547,38,10,0,191
1548,38,38,1,192
1549,38,31,0,192
1550,10,16,0,192
1551,10,24,0,192
1552,10,10,1,193
1553,25,10,0,193
1554,41,14,0,193
1555,8,6,0,193
1556,5,19,0,193
1557,14,40,0,193
1558,30,24,0,193
1559,13,38,0,193
1560,10,10,1,194
1561,13,9,0,194
1562,21,10,0,194
1563,35,10,0,194
1564,2,38,0,194
1565,10,28,0,194
1566,2,24,0,194
1567,6,20,0,194
1568,22,38,0,194
1569,40,34,0,194
1570,38,7,0,194
1571,24,1,0,194
1572,38,10,0,194
1573,33,36,0,194
1574,22,9,0,194
1575,24,5,0,194
1576,32,5,0,194
1577,11,10,0,194
1578,15,21,0,194
1579,15,37,0,194
1580,24,24,1,195
1581,25,9,0,195
1582,36,25,0,195
1583,8,28,0,195
1584,5,30,0,195
1585,38,41,0,195
1586,10,2,0,195
1587,14,2,0,195
1588,34,10,0,195
1589,33,10,0,195
1590,28,5,0,195
1591,15,38,0,195
1592,31,18,0,195
1593,33,38,0,195
1594,17,38,0,195
1595,5,0,0,195
1596,5,10,0,195
1597,15,32,0,195
1598,40,11,0,195
1599,28,10,0,195
1600,13,26,0,195
1601,24,24,1,196
1602,38,34,0,196
1603,38,34,0,196
1604,22,40,0,196
1605,20,17,0,196
1606,13,18,0,196
1607,38,31,0,196
1608,10,14,0,196
1609,17,32,0,196
1610,24,28,0,196
1611,10,20,0,196
1612,35,10,0,196
1613,26,34,0,196
1614,41,24,0,196
1615,11,27,0,196
1616,22,22,1,197
1617,6,36,0,197
1618,8,23,0,197
1619,34,20,0,197
1620,17,32,0,197
1621,30,10,0,197
1622,17,34,0,197
1623,32,38,0,197
1624,12,38,0,197
1625,37,34,0,197
1626,27,12,0,197
1627,41,13,0,197
1628,22,22,1,198
1629,25,38,0,198
1630,28,39,0,198
1631,12,10,0,198
1632,25,16,0,198
1633,24,24,1,199
1634,38,2,0,199
1635,34,10,0,199
1636,2,36,0,199
1637,33,30,0,199
1638,20,36,0,199
1639,5,7,0,199
1640,5,30,0,199
1641,24,24,1,200
1642,30,18,0,200
1643,31,41,0,200
1644,38,10,0,200
1645,38,38,1,201
1646,10,35,0,201
1647,25,38,0,201
1648,6,24,0,201
1649,25,14,0,201
1650,2,38,0,201
1651,40,11,0,201
1652,24,24,1,202
1653,14,24,0,202
1654,3,0,0,202
1655,22,32,0,202
1656,30,25,0,202
1657,37,10,0,202
1658,20,24,0,202
1659,24,9,0,202
1660,5,34,0,202
1661,30,22,0,202
1662,10,38,0,202
1663,5,10,0,202
1664,29,11,0,202
1665,29,16,0,202
1666,24,38,0,202
1667,16,10,0,202
1668,24,0,0,202
1669,34,12,0,202
1670,19,33,0,202
1671,5,22,0,202
1672,17,10,0,202
1673,24,24,1,203
1674,38,38,1,204
1675,34,38,0,204
1676,38,39,0,204
1677,19,24,0,204
1678,34,34,1,205
1679,22,24,0,205
1680,2,0,0,205
1681,34,29,0,205
1682,38,34,0,205
1683,10,36,0,205
1684,23,24,0,205
1685,31,34,0,205
1686,38,4,0,205
1687,10,38,0,205
1688,6,30,0,205
1689,24,27,0,205
1690,34,19,0,205
1691,2,21,0,205
1692,18,34,0,205
1693,24,38,0,205
1694,10,7,0,205
1695,19,35,0,205
1696,24,4,0,205
1697,1,30,0,205
1698,40,24,0,205
1699,17,12,0,205
1700,8,7,0,205
1701,38,4,0,205
1702,38,29,0,205
1703,39,38,0,205
1704,13,25,0,205
1705,10,24,0,205
1706,30,6,0,205
1707,27,21,0,205
1708,9,29,0,205
1709,32,16,0,205
1710,24,22,0,205
1711,24,24,1,206
1712,5,38,0,206
1713,5,24,0,206
1714,40,24,0,206
1715,22,22,1,207
1716,34,14,0,207
1717,8,40,0,207
1718,34,15,0,207
1719,22,22,1,208
1720,24,18,0,208
1721,16,15,0,208
1722,13,38,0,208
1723,19,40,0,208
1724,23,16,0,208
1725,13,38,0,208
1726,25,13,0,208
1727,38,24,0,208
1728,24,32,0,208
1729,16,13,0,208
1730,8,22,0,208
1731,30,15,0,208
1732,15,10,0,208
1733,31,19,0,208
1734,10,23,0,208
1735,32,10,0,208
1736,30,38,0,208
1737,38,7,0,208
1738,33,0,0,208
1739,5,3,0,208
1740,26,4,0,208
1741,24,24,1,209
1742,10,22,0,209
1743,2,3,0,209
1744,34,34,1,210
1745,29,27,0,210
1746,24,39,0,210
1747,15,10,0,210
1748,38,6,0,210
1749,28,23,0,210
1750,10,10,1,211
1751,18,24,0,211
1752,24,24,1,212
1753,24,20,0,212
1754,2,0,0,212
1755,38,34,0,212
1756,40,34,0,212
1757,25,24,0,212
1758,24,24,1,213
1759,22,36,0,213
1760,34,36,0,213
1761,24,24,1,214
1762,25,10,0,214
1763,10,38,0,214
1764,8,10,0,214
1765,37,33,0,214
1766,30,1,0,214
1767,24,24,1,215
1768,41,8,0,215
1769,24,24,1,216
1770,24,24,1,217
1771,8,34,0,217
1772,30,9,0,217
1773,4,2,0,217
1774,2,39,0,217
1775,24,36,0,217
1776,24,24,1,218
1777,24,24,1,219
1778,24,24,1,220
1779,10,8,0,220
1780,10,6,0,220
1781,24,24,1,221
1782,30,38,0,221
1783,24,10,0,221
1784,22,38,0,221
1785,24,24,1,222
1786,38,38,1,223
1787,28,1,0,223
1788,24,24,1,224
1789,38,38,1,225
1790,25,15,0,225
1791,34,2,0,225
1792,20,24,0,225
1793,17,22,0,225
1794,20,39,0,225
1795,34,34,1,226
1796,17,21,0,226
1797,23,36,0,226
1798,24,24,1,227
1799,34,10,0,227
1800,28,24,0,227
1801,13,26,0,227
1802,12,38,0,227
1803,21,24,0,227
1804,32,34,0,227
1805,6,27,0,227
1806,24,24,1,228
1807,24,38,0,228
1808,24,31,0,228
1809,36,26,0,228
1810,30,2,0,228
1811,24,24,1,229
1812,10,10,1,230
1813,30,23,0,230
1814,38,14,0,230
1815,34,27,0,230
1816,26,6,0,230
1817,6,38,0,230
1818,38,17,0,230
1819,10,15,0,230
1820,24,26,0,230
1821,13,36,0,230
1822,24,41,0,230
1823,38,10,0,230
1824,28,23,0,230
1825,10,24,0,230
1826,30,4,0,230
1827,10,33,0,230
1828,24,2,0,230
1829,30,13,0,230
1830,38,18,0,230
1831,24,24,1,231
1832,34,34,1,232
1833,5,17,0,232
1834,3,18,0,232
1835,22,0,0,232
1836,22,22,1,233
1837,28,38,0,233
1838,3,18,0,233
1839,17,10,0,233
1840,5,36,0,233
1841,7,34,0,233
1842,24,24,1,234
1843,25,22,0,234
1844,24,24,1,235
1845,2,38,0,235
1846,28,27,0,235
1847,2,33,0,235
1848,24,38,0,235
1849,31,0,0,235
1850,16,28,0,235
1851,16,32,0,235
1852,16,24,0,235
1853,36,7,0,235
1854,16,34,0,235
1855,38,30,0,235
1856,38,38,1,236
1857,38,23,0,236
1858,16,18,0,236
1859,37,26,0,236
1860,2,34,0,236
1861,25,31,0,236
1862,10,38,0,236
1863,19,34,0,236
1864,25,10,0,236
1865,30,36,0,236
1866,8,10,0,236
1867,3,24,0,236
1868,13,38,0,236
1869,5,15,0,236
1870,20,2,0,236
1871,23,6,0,236
1872,29,34,0,236
1873,28,12,0,236
1874,22,38,0,236
1875,13,38,0,236
1876,30,40,0,236
1877,13,38,0,236
1878,12,17,0,236
1879,24,24,1,237
1880,32,25,0,237
1881,37,36,0,237
1882,27,5,0,237
1883,5,34,0,237
1884,29,22,0,237
1885,24,24,1,238
1886,24,20,0,238
1887,24,20,0,238
1888,24,24,1,239
1889,38,12,0,239
1890,8,38,0,239
1891,24,34,0,239
1892,38,21,0,239
1893,38,24,0,239
1894,28,14,0,239
1895,38,10,0,239
1896,30,40,0,239
1897,24,24,1,240
1898,24,4,0,240
1899,24,24,1,241
1900,22,22,1,242
1901,38,41,0,242
1902,6,24,0,242
1903,2,1,0,242
1904,19,31,0,242
1905,40,7,0,242
1906,24,4,0,242
1907,24,24,1,243
1908,24,20,0,243
1909,22,22,1,244
1910,10,28,0,244
1911,24,24,1,245
1912,36,10,0,245
1913,6,34,0,245
1914,23,10,0,245
1915,24,24,1,246
1916,16,34,0,246
1917,24,24,1,247
1918,38,2,0,247
1919,30,7,0,247
1920,24,24,1,248
1921,16,2,0,248
1922,33,24,0,248
1923,38,17,0,248
1924,24,24,1,249
1925,10,24,0,249
1926,24,36,0,249
1927,25,41,0,249
1928,30,31,0,249
1929,24,24,1,250
1930,15,6,0,250
1931,24,38,0,250
1932,17,24,0,250
1933,8,39,0,250
1934,24,10,0,250
1935,20,39,0,250
1936,10,24,0,250
1937,10,34,0,250
1938,2,29,0,250
1939,13,16,0,250
1940,34,8,0,250
1941,2,18,0,250
1942,19,24,0,250
1943,20,38,0,250
1944,34,3,0,250
1945,24,21,0,250
1946,37,38,0,250
1947,34,34,1,251
1948,30,34,0,251
1949,30,35,0,251
1950,3,24,0,251
1951,25,7,0,251
1952,3,19,0,251
1953,22,22,1,252
1954,38,22,0,252
1955,3,24,0,252
1956,34,10,0,252
1957,5,16,0,252
1958,13,0,0,252
1959,34,34,1,253
1960,24,38,0,253
1961,5,22,0,253
1962,34,34,1,254
1963,8,8,1,255
1964,34,16,0,255
1965,21,38,0,255
1966,24,23,0,255
1967,24,8,0,255
1968,2,17,0,255
1969,6,22,0,255
1970,25,19,0,255
1971,10,37,0,255
1972,16,13,0,255
1973,2,24,0,255
1974,10,24,0,255
1975,33,35,0,255
1976,33,38,0,255
1977,26,3,0,255
1978,34,17,0,255
1979,33,9,0,255
1980,30,30,1,256
1981,25,30,0,256
1982,24,5,0,256
1983,22,22,1,257
1984,38,16,0,257
1985,24,1,0,257
1986,16,13,0,257
1987,30,30,1,258
1988,33,30,0,258
1989,25,30,0,258
1990,39,28,0,258
1991,5,30,0,258
1992,24,24,1,259
1993,28,4,0,259
1994,24,5,0,259
1995,23,30,0,259
1996,35,37,0,259
1997,24,30,0,259
1998,3,30,0,259
1999,5,24,0,259
2000,23,21,0,259
2001,10,35,0,259
2002,25,38,0,259
2003,3,38,0,259
2004,23,30,0,259
2005,10,10,1,260
2006,30,30,1,261
2007,14,1,0,261
2008,37,30,0,261
2009,24,33,0,261
2010,27,15,0,261
2011,36,30,0,261
2012,27,30,0,261
2013,33,10,0,261
2014,38,22,0,261
2015,26,34,0,261
2016,22,22,1,262
2017,30,2,0,262
2018,30,30,1,263
2019,25,17,0,263
2020,23,30,0,263
2021,26,10,0,263
2022,22,30,0,263
2023,38,30,0,263
2024,22,22,1,264
2025,15,17,0,264
2026,38,32,0,264
2027,5,31,0,264
2028,0,26,0,264
2029,33,30,0,264
2030,0,15,0,264
2031,38,30,0,264
2032,2,24,0,264
2033,27,28,0,264
2034,25,22,0,264
2035,22,25,0,264
2036,22,30,0,264
2037,25,40,0,264
2038,10,30,0,264
2039,35,32,0,264
2040,24,24,1,265
2041,25,26,0,265
2042,38,26,0,265
2043,17,13,0,265
2044,10,23,0,265
2045,5,29,0,265
2046,24,24,1,266
2047,24,30,0,266
2048,6,0,0,266
2049,32,30,0,266
2050,24,32,0,266
2051,40,10,0,266
2052,31,32,0,266
2053,5,24,0,266
2054,30,27,0,266
2055,12,30,0,266
2056,15,7,0,266
2057,3,8,0,266
2058,8,14,0,266
2059,30,30,1,267
2060,25,22,0,267
2061,5,17,0,267
2062,15,24,0,267
2063,6,33,0,267
2064,24,24,1,268
2065,36,3,0,268
2066,30,30,1,269
2067,12,38,0,269
2068,25,13,0,269
2069,38,6,0,269
2070,10,22,0,269
2071,38,10,0,269
2072,10,22,0,269
2073,3,30,0,269
2074,4,30,0,269
2075,38,12,0,269
2076,10,4,0,269
2077,15,3,0,269
2078,24,20,0,269
2079,38,25,0,269
2080,5,34,0,269
2081,13,30,0,269
2082,27,29,0,269
2083,19,10,0,269
2084,14,30,0,269
2085,38,39,0,269
2086,10,32,0,269
2087,24,30,0,269
2088,24,10,0,269
2089,34,30,0,269
2090,38,34,0,269
2091,38,22,0,269
2092,24,34,0,269
2093,16,14,0,269
2094,3,40,0,269
2095,10,3,0,269
2096,17,9,0,269
2097,10,24,0,269
2098,10,10,1,270
2099,31,30,0,270
2100,2,41,0,270
2101,30,3,0,270
2102,28,24,0,270
2103,38,41,0,270
2104,17,30,0,270
2105,16,30,0,270
2106,10,35,0,270
2107,3,24,0,270
2108,0,38,0,270
2109,24,1,0,270
2110,21,28,0,270
2111,22,22,1,271
2112,41,10,0,271
2113,38,20,0,271
2114,24,24,1,272
2115,22,30,0,272
2116,30,30,1,273
2117,10,21,0,273
2118,13,16,0,273
2119,24,38,0,273
2120,41,30,0,273
2121,22,41,0,273
2122,36,10,0,273
2123,24,24,1,274
2124,25,30,0,274
2125,17,30,0,274
2126,5,5,1,275
2127,3,24,0,275
2128,38,38,1,276
2129,34,34,1,277
2130,28,38,0,277
2131,31,34,0,277
2132,38,22,0,277
2133,21,10,0,277
2134,24,24,1,278
2135,25,22,0,278
2136,30,28,0,278
2137,38,5,0,278
2138,6,41,0,278
2139,3,5,0,278
2140,38,8,0,278
2141,15,9,0,278
2142,3,30,0,278
2143,24,24,1,279
2144,24,24,1,280
2145,5,22,0,280
2146,38,38,1,281
2147,15,30,0,281
2148,16,30,0,281
2149,24,5,0,281
2150,3,30,0,281
2151,38,34,0,281
2152,15,31,0,281
2153,10,34,0,281
2154,0,38,0,281
2155,29,9,0,281
2156,30,30,1,282
2157,29,22,0,282
2158,33,30,0,282
2159,40,0,0,282
2160,24,27,0,282
2161,24,37,0,282
2162,37,30,0,282
2163,24,5,0,282
2164,30,30,1,283
2165,38,30,0,283
2166,24,24,1,284
2167,28,5,0,284
2168,39,11,0,284
2169,24,24,1,285
2170,27,27,1,286
2171,28,38,0,286
2172,4,24,0,286
2173,24,22,0,286
2174,24,24,1,287
2175,40,5,0,287
2176,6,27,0,287
2177,25,30,0,287
2178,21,38,0,287
2179,37,32,0,287
2180,24,5,0,287
2181,13,30,0,287
2182,31,0,0,287
2183,40,9,0,287
2184,13,37,0,287
2185,10,38,0,287
2186,10,8,0,287
2187,39,24,0,287
2188,24,24,1,288
2189,33,27,0,288
2190,12,30,0,288
2191,38,22,0,288
2192,6,0,0,288
2193,3,30,0,288
2194,38,16,0,288
2195,41,11,0,288
2196,16,5,0,288
2197,38,38,1,289
2198,24,7,0,289
2199,9,30,0,289
2200,38,30,0,289
2201,34,5,0,289
2202,18,24,0,289
2203,33,38,0,289
2204,38,34,0,289
2205,38,38,1,290
2206,38,34,0,290
2207,24,24,1,291
2208,16,22,0,291
2209,27,30,0,291
2210,0,22,0,291
2211,34,30,0,291
2212,34,30,0,291
2213,16,24,0,291
2214,38,30,0,291
2215,18,5,0,291
2216,18,24,0,291
2217,10,28,0,291
2218,34,30,0,291
2219,24,27,0,291
2220,33,27,0,291
2221,30,10,0,291
2222,24,15,0,291
2223,32,27,0,291
2224,10,24,0,291
2225,39,27,0,291
2226,2,22,0,291
2227,3,10,0,291
2228,26,19,0,291
2229,30,19,0,291
2230,30,27,0,291
2231,38,27,0,291
2232,33,30,0,291
2233,24,30,0,291
2234,22,22,1,292
2235,7,40,0,292
2236,25,5,0,292
2237,14,22,0,292
2238,5,27,0,292
2239,20,12,0,292
2240,10,30,0,292
2241,9,24,0,292
2242,28,24,0,292
2243,17,22,0,292
2244,4,24,0,292
2245,1,22,0,292
2246,10,39,0,292
2247,10,5,0,292
2248,13,30,0,292
2249,22,22,1,293
2250,24,24,1,294
2251,10,30,0,294
2252,3,23,0,294
2253,10,24,0,294
2254,40,4,0,294
2255,20,27,0,294
2256,20,38,0,294
2257,39,5,0,294
2258,10,22,0,294
2259,23,22,0,294
2260,10,24,0,294
2261,18,27,0,294
2262,38,29,0,294
2263,34,27,0,294
2264,33,10,0,294
2265,10,32,0,294
2266,28,5,0,294
2267,22,38,0,294
2268,29,22,0,294
2269,10,10,1,295
2270,38,27,0,295
2271,17,24,0,295
2272,16,38,0,295
2273,30,30,1,296
2274,5,32,0,296
2275,39,4,0,296
2276,16,24,0,296
2277,13,31,0,296
2278,34,34,1,297
2279,39,30,0,297
2280,34,30,0,297
2281,10,22,0,297
2282,31,38,0,297
2283,24,22,0,297
2284,5,22,0,297
2285,38,30,0,297
2286,24,24,1,298
2287,24,30,0,298
2288,20,15,0,298
2289,24,34,0,298
2290,24,24,1,299
2291,36,30,0,299
2292,38,33,0,299
2293,38,30,0,299
2294,13,30,0,299
2295,24,24,1,300
2296,10,24,0,300
2297,34,30,0,300
2298,3,37,0,300
2299,10,24,0,300
2300,10,30,0,300
2301,39,35,0,300
2302,8,8,1,301
2303,34,30,0,301
2304,39,12,0,301
2305,33,34,0,301
2306,15,8,0,301
2307,1,2,0,301
2308,25,34,0,301
2309,34,30,0,301
2310,30,22,0,301
2311,16,38,0,301
2312,40,7,0,301
2313,38,16,0,301
2314,27,17,0,301
2315,0,29,0,301
2316,21,12,0,301
2317,24,24,1,302
2318,35,14,0,302
2319,25,24,0,302
2320,24,10,0,302
2321,38,30,0,302
2322,10,28,0,302
2323,10,23,0,302
2324,30,30,1,303
2325,3,41,0,303
2326,2,30,0,303
2327,28,19,0,303
2328,12,27,0,303
2329,24,10,0,303
2330,11,10,0,303
2331,15,21,0,303
2332,23,5,0,303
2333,13,14,0,303
2334,24,24,1,304
2335,36,38,0,304
2336,8,27,0,304
2337,1,24,0,304
2338,35,27,0,304
2339,10,27,0,304
2340,6,26,0,304
2341,8,5,0,304
2342,6,31,0,304
2343,29,10,0,304
2344,24,24,1,305
2345,39,7,0,305
2346,17,34,0,305
2347,36,22,0,305
2348,15,3,0,305
2349,6,5,0,305
2350,31,38,0,305
2351,30,34,0,305
2352,24,27,0,305
2353,33,35,0,305
2354,0,37,0,305
2355,24,35,0,305
2356,24,24,1,306
2357,29,5,0,306
2358,13,10,0,306
2359,10,13,0,306
2360,18,2,0,306
2361,30,16,0,306
2362,5,28,0,306
2363,10,39,0,306
2364,38,12,0,306
2365,39,23,0,306
2366,24,19,0,306
2367,10,32,0,306
2368,40,24,0,306
2369,23,22,0,306
2370,34,30,0,306
2371,27,13,0,306
2372,29,40,0,306
2373,38,13,0,306
2374,34,31,0,306
2375,22,3,0,306
2376,21,38,0,306
2377,24,2,0,306
2378,38,32,0,306
2379,34,10,0,306
2380,26,21,0,306
2381,39,22,0,306
2382,22,22,1,307
2383,24,24,1,308
2384,38,3,0,308
2385,10,17,0,308
2386,24,24,1,309
2387,37,5,0,309
2388,10,38,0,309
2389,22,22,1,310
2390,38,20,0,310
2391,39,16,0,310
2392,32,21,0,310
2393,30,30,1,311
2394,24,19,0,311
2395,11,35,0,311
2396,28,24,0,311
2397,38,35,0,311
2398,38,38,1,312
2399,30,30,1,313
2400,38,24,0,313
2401,16,6,0,313
2402,25,10,0,313
2403,22,27,0,313
2404,22,30,0,313
2405,24,0,0,313
2406,31,4,0,313
2407,24,27,0,313
2408,24,24,1,314
2409,32,16,0,314
2410,7,38,0,314
2411,27,30,0,314
2412,10,33,0,314
2413,39,39,1,315
2414,24,24,1,316
2415,24,24,1,317
2416,22,39,0,317
2417,6,15,0,317
2418,10,25,0,317
2419,5,38,0,317
2420,30,8,0,317
2421,24,13,0,317
2422,5,25,0,317
2423,23,39,0,317
2424,38,30,0,317
2425,36,30,0,317
2426,23,24,0,317
2427,26,8,0,317
2428,17,25,0,317
2429,24,27,0,317
2430,25,10,0,317
2431,38,5,0,317
2432,24,24,1,318
2433,3,15,0,318
2434,28,24,0,318
2435,15,33,0,318
2436,36,30,0,318
2437,10,20,0,318
2438,18,30,0,318
2439,27,40,0,318
2440,38,9,0,318
2441,24,24,1,319
2442,24,39,0,319
2443,30,26,0,319
2444,16,38,0,319
2445,16,14,0,319
2446,2,20,0,319
2447,24,24,1,320
2448,10,24,0,320
2449,24,38,0,320
2450,20,30,0,320
2451,3,30,0,320
2452,26,5,0,320
2453,38,32,0,320
2454,7,34,0,320
2455,24,5,0,320
2456,6,14,0,320
2457,24,8,0,320
2458,26,31,0,320
2459,17,29,0,320
2460,30,30,1,321
2461,10,22,0,321
2462,24,8,0,321
2463,26,10,0,321
2464,9,34,0,321
2465,34,33,0,321
2466,9,13,0,321
2467,37,24,0,321
2468,30,30,1,322
2469,28,6,0,322
2470,23,15,0,322
2471,26,39,0,322
2472,24,24,1,323
2473,38,19,0,323
2474,10,26,0,323
2475,10,1,0,323
2476,39,7,0,323
2477,32,10,0,323
2478,17,0,0,323
2479,2,39,0,323
2480,35,24,0,323
2481,26,0,0,323
2482,27,2,0,323
2483,18,39,0,323
2484,28,30,0,323
2485,34,25,0,323
2486,24,14,0,323
2487,28,23,0,323
2488,18,29,0,323
2489,1,38,0,323
2490,10,27,0,323
2491,24,24,1,324
2492,24,20,0,324
2493,35,3,0,324
2494,38,20,0,324
2495,24,8,0,324
2496,18,39,0,324
2497,24,8,0,324
2498,24,24,1,325
2499,28,8,0,325
2500,24,25,0,325
2501,27,27,1,326
2502,10,22,0,326
2503,26,24,0,326
2504,15,8,0,326
2505,2,40,0,326
2506,28,36,0,326
2507,36,27,0,326
2508,17,35,0,326
2509,24,38,0,326
2510,17,30,0,326
2511,24,28,0,326
2512,34,5,0,326
2513,16,35,0,326
2514,10,37,0,326
2515,19,39,0,326
2516,37,13,0,326
2517,22,22,1,327
2518,25,37,0,327
2519,35,24,0,327
2520,5,27,0,327
2521,38,35,0,327
2522,11,12,0,327
2523,30,22,0,327
2524,15,34,0,327
2525,5,9,0,327
2526,24,15,0,327
2527,38,27,0,327
2528,40,17,0,327
2529,37,27,0,327
2530,24,21,0,327
2531,27,41,0,327
2532,32,4,0,327
2533,12,27,0,327
2534,24,1,0,327
2535,0,38,0,327
2536,10,24,0,327
2537,10,10,1,328
2538,1,1,1,329
2539,1,36,0,329
2540,22,22,1,330
2541,34,1,0,330
2542,13,24,0,330
2543,38,1,0,330
2544,16,1,0,330
2545,10,27,0,330
2546,27,6,0,330
2547,36,30,0,330
2548,38,30,0,330
2549,3,9,0,330
2550,5,32,0,330
2551,2,6,0,330
2552,38,1,0,330
2553,24,10,0,330
2554,25,24,0,330
2555,24,18,0,330
2556,40,27,0,330
2557,24,9,0,330
2558,3,24,0,330
2559,12,4,0,330
2560,10,24,0,330
2561,36,10,0,330
2562,4,12,0,330
2563,10,0,0,330
2564,24,24,1,331
2565,24,24,1,332
2566,10,0,0,332
2567,34,10,0,332
2568,39,10,0,332
2569,24,24,1,333
2570,35,8,0,333
2571,24,24,1,334
2572,24,2,0,334
2573,36,39,0,334
2574,28,27,0,334
2575,38,34,0,334
2576,17,5,0,334
2577,40,4,0,334
2578,38,38,1,335
2579,10,9,0,335
2580,20,18,0,335
2581,26,38,0,335
2582,10,27,0,335
2583,30,30,1,336
2584,24,24,1,337
2585,24,14,0,337
2586,22,22,1,338
2587,17,4,0,338
2588,12,1,0,338
2589,13,17,0,338
2590,38,38,1,339
2591,18,8,0,339
2592,10,5,0,339
2593,30,40,0,339
2594,5,24,0,339
2595,10,28,0,339
2596,34,35,0,339
2597,24,24,1,340
2598,31,4,0,340
2599,23,12,0,340
2600,15,5,0,340
2601,18,20,0,340
2602,23,30,0,340
2603,0,34,0,340
2604,38,40,0,340
2605,16,26,0,340
2606,13,16,0,340
2607,4,30,0,340
2608,38,31,0,340
2609,24,38,0,340
2610,5,34,0,340
2611,36,27,0,340
2612,22,8,0,340
2613,6,7,0,340
2614,27,19,0,340
2615,24,7,0,340
2616,38,24,0,340
2617,27,1,0,340
2618,30,37,0,340
2619,18,24,0,340
2620,22,21,0,340
2621,38,39,0,340
2622,36,38,0,340
2623,16,41,0,340
2624,34,34,1,341
2625,10,30,0,341
2626,24,24,1,342
2627,24,24,1,343
2628,24,23,0,343
2629,19,24,0,343
